the_geom,county,city_village_or_cdp,housing_type,complex_address,units,acres,status,year,comment,conversion_date,cartodb_id,latitude,longitude,number,street,city,zip
0101000020E6100000B43BA418206F52C084471B47AC674440,Nassau,Great Neck,APT,794-812 Middle Neck Rd.,40,1.2,BUILT,1948,,,659,40.809945,-73.736334,812,Middle Neck Rd,Great Neck,11024
0101000020E61000002C0E677E356E52C0FDDCD0949D644440,Nassau,Great Neck Plaza,APT,46 Schenck Ave.,45,0.6,BUILT,1948,,,734,40.786059,-73.722015,46,Schenck Ave,Great Neck,11021
0101000020E610000012F8C3CF7F6852C0630B410E4A544440,Nassau,Rockville Centre,COOP,275 Maple Ave.,36,0.7,BUILT,1948,APTCONV,<2012,429,40.65851,-73.632801,275,Maple Ave,Rockville Centre,11570
0101000020E61000005DDC4603786852C0252026E142544440,Nassau,Rockville Centre,COOP,1 Jefferson Ave. & Maple Ave.,120,2.8,BUILT,1948,APTCONV,1986,439,40.658291,-73.632325,,Jefferson Ave,Rockville Centre,11570
0101000020E6100000FD101B2C9C6E52C0D7C0560916654440,Nassau,Great Neck Plaza,COOP,1 Maple Dr.,34,0.5,BUILT,1948,APTCONV,1982,688,40.789735,-73.728282,1,Maple Dr,Great Neck,11021
0101000020E610000007EDD5C7436E52C07B9FAA4203654440,Nassau,Great Neck Plaza,COOP,58 Grace Ave.,38,0.5,BUILT,1948,APTCONV,1972 E,738,40.789162,-73.722887,58,Grace Ave,Great Neck,11021
0101000020E6100000637B2DE8BD2152C0C6E1CCAFE66E4440,Suffolk,Hampton Bays,COOP,90 Springville Rd.,18,4.7,BUILT,1948,MOTELCONV,1982,1777,40.866415,-72.527216,90,Springville Rd,Hampton Bays,11946
0101000020E61000009947FE60E06552C082751C3F54544440,Nassau,Freeport,APT,145 Randall Ave.,30,1,BUILT,1949,,,169,40.658821,-73.59182,145,Randall Ave,Freeport,11520
0101000020E61000005587DC0C376752C0C07B478D095B4440,Nassau,Hempstead,APT,565 Fulton Ave.,60,1.5,BUILT,1949,,,237,40.711229,-73.612735,565,Fulton Ave,Hempstead,11550
0101000020E6100000B9C7D2872E6752C06A85E97B0D5B4440,Nassau,Hempstead,APT,577 Fulton Ave.,32,1.2,BUILT,1949,,,254,40.711349,-73.612215,577,Fulton Ave,Hempstead,11550
0101000020E61000008B6B7C26FB6952C0187D0569C64A4440,Nassau,Long Beach,APT,261-271 Shore Rd.,12,0.2,BUILT,1949,,,572,40.58418,-73.655954,271,Shore Rd,Long Beach,11561
0101000020E61000003410CB660E6A52C0CADFBDA3C64A4440,Nassau,Long Beach,APT,233 Shore Rd.,48,0.3,BUILT,1949,,,624,40.584187,-73.657129,233,Shore Rd,Long Beach,11561
0101000020E6100000A99F3715A96952C0D923D40CA95E4440,Nassau,Mineola,APT,Richlee Ct. & 1st St.,208,6,BUILT,1949,,,782,40.739534,-73.650945,,1st St,Mineola,11501
0101000020E6100000C2A4F8F8846852C02C616D8C9D5A4440,Nassau,Hempstead,COOP,30-36 Cathedral Ave.,216,1.7,BUILT,1949,APTCONV,1986,246,40.707933,-73.633116,36,Cathedral Ave,Hempstead,11550
0101000020E61000009E7E5017296E52C0DE8FDB2F9F644440,Nassau,Great Neck Plaza,COOP,90 Schenck Ave.,41,0.5,BUILT,1949,APTCONV,">76,<83",699,40.786108,-73.721258,90,Schenck Ave,Great Neck,11021
0101000020E6100000D040D1E1466E52C07C1C171FB0644440,Nassau,Great Neck Plaza,APT,"9,11,15,17 Schenck Ave.",96,1.5,BUILT,1950,,,716,40.7866248,-73.7230763,17,Schenck Ave,North Hempstead,11020
0101000020E6100000B8B87CDA976E52C089D7F50B76644440,Nassau,Great Neck Plaza,COOP,"50 Brompton,35,75 Knightsbrdge",131,2.1,BUILT,1950,APTCONV,1986 E,684,40.7848525,-73.7280184,50,Brompton Rd,North Hempstead,11020
0101000020E610000068684D3D9C6E52C034C7A82160644440,Nassau,Great Neck Plaza,COOP,"40,50,60,70,80 Knightsbrdge Rd",117,3.4,BUILT,1950,APTCONV,1989,725,40.7841837,-73.7282861,80,Knightsbridge Rd,North Hempstead,11020
0101000020E61000009337C0CC776552C0A14ACD1E68534440,Nassau,Freeport,APT,150-160 Smith St.,54,1.5,BUILT,1950,,,139,40.651615,-73.585437,160,Smith St,Freeport,11520
0101000020E6100000965984622B6E52C0EBC891CEC0644440,Nassau,Great Neck Plaza,APT,12 Welwyn Rd.,40,0.6,BUILT,1950,,,733,40.787134,-73.721398,12,Welwyn Rd,Great Neck,11021
0101000020E6100000952BBCCB456952C0FE648C0FB3654440,Nassau,Roslyn,APT,300-320 Main St.,43,,BUILT,1950,,,832,40.794527,-73.644885,320,Main St,Roslyn,11576
0101000020E61000009A266C3F196852C02BDA1CE7366D4440,Nassau,Glen Cove,COOP,Glen Keith Rd.,205,8.9,BUILT,1950,APTCONV,1988,29,40.853238,-73.626541,,Glen Keith Rd,Glen Cove,11542
0101000020E6100000DDD0949D7E6E52C07BA2EBC20F504440,Nassau,Cedarhurst,COOP,272-300 Cedarhurst Ave.,45,1,BUILT,1950,APTCONV,1990 E,64,40.625481,-73.726478,300,Cedarhurst Ave,Cedarhurst,11516
0101000020E6100000B7D3D688606552C009C1AA7AF9514440,Nassau,Freeport,COOP,494 S. Ocean Ave.,56,2,BUILT,1950,APTCONV,1989,157,40.640426,-73.584017,494,S Ocean Ave,Freeport,11520
0101000020E61000006D585359146952C072C3EFA65B5E4440,Nassau,Garden City,COOP,105-129 15th St.,192,12.9,BUILT,1950,APTCONV,1980,195,40.737172,-73.641867,129,15th St,Garden City,11530
0101000020E61000009D836742936852C0CA87A06AF45C4440,Nassau,Garden City,COOP,"360 Stewart Ave., 223 7th St.",60,0.8,BUILT,1950,APTCONV,1985,197,40.726209,-73.633988,360,Stewart Ave,Garden City,11530
0101000020E610000092AD2EA7045B52C0357C0BEBC66F4440,Suffolk,Huntington,APT,159 Main St.,12,0.3,BUILT,1950,,,1454,40.873258,-73.422159,159,Main St,Huntington,11743
0101000020E610000008E8BE9CD96E52C0BEF6CC92004F4440,Nassau,Lawrence,COOP,284 Central Ave.,36,1.3,BUILT,1950,APTCONV,1990,333,40.617205,-73.732032,284,Central Ave,Lawrence,11559
0101000020E61000000F0A4AD1CA6E52C0C2C073EFE14E4440,Nassau,Lawrence,COOP,285 Central Ave.,44,1.6,BUILT,1950,APTCONV,">76,<91",337,40.61627,-73.731129,285,Central Ave,Lawrence,11559
0101000020E6100000745DF8C1F96A52C0876D8B321B544440,Nassau,Lynbrook,COOP,60 Hempstead Ave. & Peninsula,63,1.2,BUILT,1950,APTCONV,1987 E,367,40.65708,-73.671494,,Hempstead Ave,Lynbrook,11563
0101000020E610000082C8224DBC6D52C061FD9FC37C574440,Nassau,North Valley Stream,COOP,947-1084 Fenwood Dr. & Central,443,22,BUILT,1950,APTCONV,1988,388,40.683495,-73.714618,,Fenwood Dr,Valley Stream,11580
0101000020E61000007BFA08FCE16C52C06BB8C83D5D534440,Nassau,Valley Stream,COOP,70-80 Gibson Blvd.,49,1.1,BUILT,1950,APTCONV,1984,505,40.651283,-73.701293,80,Gibson Blvd,Valley Stream,11581
0101000020E6100000D4D688601C6D52C07FA2B2614D5D4440,Nassau,Floral Park,COOP,5 N. Tyson Ave.,18,0.2,BUILT,1950,APTCONV,1989,652,40.728924,-73.704857,5,N Tyson Ave,Floral Park,11001
0101000020E61000009F55664AEB6E52C0F81BEDB8E1654440,Nassau,Great Neck,COOP,221 Middle Neck Rd.,79,1.8,BUILT,1950,APTCONV,">76,<89",663,40.795951,-73.733111,221,Middle Neck Rd,Great Neck,11021
0101000020E61000008B51D7DAFB6E52C0EE60C43E01664440,Nassau,Great Neck,COOP,6-8 Wooleys La.,56,1,BUILT,1950,APTCONV,1982,664,40.796913,-73.734122,6,Wooleys Ln,Great Neck,11023
0101000020E610000057091687336F52C01538D906EE664440,Nassau,Great Neck,COOP,15 Beach Rd.,54,1.4,BUILT,1950,APTCONV,1977 E,668,40.804139,-73.73752,15,Beach Rd,Great Neck,11023
0101000020E61000005A0D897B2C6E52C08AE42B8194644440,Nassau,Great Neck Plaza,COOP,45 Hill Park Ave.,53,0.9,BUILT,1950,APTCONV,">76,<83",683,40.785782,-73.721465,45,Hill Park Ave,Great Neck,11021
0101000020E61000003387A4164A6E52C05B99F04BFD644440,Nassau,Great Neck Plaza,COOP,15 Canterbury Rd.,84,0.8,BUILT,1950,APTCONV,1984,690,40.78898,-73.723272,15,Canterbury Rd,Great Neck,11021
0101000020E6100000213F1BB96E6E52C0A94D9CDCEF644440,Nassau,Great Neck Plaza,COOP,30 Grace Ave.,58,0.8,BUILT,1950,APTCONV,1984,711,40.78857,-73.725508,30,Grace Ave,Great Neck,11021
0101000020E6100000E547FC8A356E52C0AA4885B185644440,Nassau,Great Neck Plaza,COOP,20 Hill Park Ave.,24,0.3,BUILT,1950,APTCONV,1988,728,40.78533,-73.722018,20,Hill Park Ave,Great Neck,11021
0101000020E61000002CD32F116F6952C08A22A46E67654440,Nassau,Roslyn,COOP,12-72 Edwards St.& Warner Ave.,379,,BUILT,1950,APTCONV,1983,834,40.792219,-73.647404,,Edwards St,Roslyn Heights,11577
0101000020E61000008E03AF963B6952C0840D4FAF94654440,Nassau,Roslyn,COOP,301-335 Main St.,46,,BUILT,1950,APTCONV,1989,837,40.7936,-73.644262,335,Main St,Roslyn,11576
0101000020E6100000E8BB5B59A23052C0CCD3B9A294724440,Nassau,University Gardens,COOP,Terrace Circle & Mill Dr.,644,39,BUILT,1950,APTCONV,1986,857,40.895161,-72.759909,,Dry Saw Mill Rd,Manorville,11949
0101000020E610000059897956D25B52C00053060E686F4440,Suffolk,Huntington,COOP,Nathan Hale Dr.,262,12,BUILT,1950,APTCONV,1983,1464,40.870363,-73.434713,,Nathan Hale Dr,Huntington,11743
0101000020E61000006CD097DEFE4C52C0895DDBDB2D514440,Suffolk,Fire Island,COOP,55 Oak St.,29,0.7,BUILT,1950,MOTELCONV,1989,1633,40.634212,-73.203056,55,Oak St,Islip,
0101000020E6100000B0592E1B9D2452C08B4F01309E6B4440,Suffolk,East Quogue,COND,32 Bay Ave.,17,2.9,BUILT,1950,MOTELCONV,1984,1756,40.840765,-72.572089,32,Bay Ave,East Quogue,11942
0101000020E61000001CB4571F0F2052C0CD94D6DF12724440,Suffolk,Hampton Bays,COOP,6 Canal Rd.,10,1.2,BUILT,1950,MOTELCONV,1990,1762,40.891201,-72.500923,6,Canal Rd,Hampton Bays,11946
0101000020E61000002B84D558C21F52C0425E0F26C56F4440,Suffolk,Hampton Bays,COND,49 Lynn Ave.,10,1.3,BUILT,1950,MOTELCONV,1979,1763,40.873204,-72.496237,49,Lynn Ave,Hampton Bays,11946
0101000020E610000077B4160B686952C0F1A8E793CB4A4440,Nassau,Long Beach,APT,"60,61,66 Neptune Blvd.",28,0.9,BUILT,1951,,,550,40.5843377,-73.6469753,61,Neptune Blvd,,11561
0101000020E610000057091687336D52C0F93F87F9F25C4440,Nassau,Floral Park,COOP,"55,91 Tulip Ave,5 Adelaide St.",289,5.5,BUILT,1951,APTCONV,1989,105,40.726165,-73.70627,55-91,Tulip Ave,Hempstead,11001
0101000020E610000005DAC298195052C0C999DCDE245D4440,Suffolk,Bay Shore,APT,2-24 Garfield Street & 3rd Av.,112,6.7,BUILT,1951,,,1530,40.7276877,-73.2515623,2,Garfield St,Islip,11706
0101000020E61000005AD76839D06252C0003620425C5B4440,Nassau,East Meadow,APT,425 Newbridge Rd.,80,3.7,BUILT,1951,,,76,40.713753,-73.543959,425,Newbridge Rd,East Meadow,11554
0101000020E6100000828B1535986552C0BB473657CD534440,Nassau,Freeport,APT,125 Pine St.,44,1.1,BUILT,1951,,,156,40.654704,-73.587415,125,Pine St,Freeport,11520
0101000020E6100000999CDA19A66952C0F81BEDB8E1534440,Nassau,Rockville Centre,APT,55 Windsor Ave. & S.Village Av,52,0.9,BUILT,1951,,,425,40.655326,-73.650763,55,Windsor Ave,Rockville Centre,11570
0101000020E6100000DFFC8689066F52C05BD07B6308664440,Nassau,Great Neck,APT,240-250 Middle Neck Rd.,118,4.7,BUILT,1951,,,666,40.797131,-73.734774,250,Middle Neck Rd,Great Neck,11021
0101000020E6100000FD6662BA106852C0F850A2258F594440,Nassau,Hempstead,APT,Laurel Ave. & Maple Ave.,80,3.2,BUILT,1951,AFFORD,,280,40.699681,-73.626021,,Laurel Ave,Hempstead,11550
0101000020E61000007B116DC7D46C52C06A847EA65E514440,Nassau,Hewlett,COOP,1193-1215 E. Broadway,110,3.9,BUILT,1951,APTCONV,1985,308,40.635701,-73.700487,1215,E Broadway,Hewlett,11557
0101000020E61000007F85CC95416D52C0021077F52A644440,Nassau,Manhasset,APT,Pond Hill Rd. & Community Dr.,102,7,BUILT,1951,AFFORD,,747,40.782561,-73.707128,,Pond Hill Rd,Great Neck,11020
0101000020E61000004C4F58E2016C52C0B247A819526B4440,Nassau,Port Washington,APT,Harbor Rd. & Port Wash. Blvd.,153,4.2,BUILT,1951,AFFORD,,822,40.838443,-73.687615,,Harbor Rd,Port Washington,11050
0101000020E610000085371037CC5952C0453BB885F86C4440,Suffolk,Huntington Station,APT,168-180 Lenox Rd. & Pulaski Rd,100,9,BUILT,1952,,,1491,40.8513343,-73.4030893,168,Lenox Rd,Huntington,11746
0101000020E61000008908FF22686552C0DFA3FE7A85534440,Nassau,Freeport,APT,128-132 Guy Lombardo Ave.,38,0.7,BUILT,1952,,,172,40.652511,-73.584481,132,Guy Lombardo Ave,Freeport,11520
0101000020E6100000DB334B02D46752C01233FB3C465B4440,Nassau,Hempstead,APT,50 Webb Ave.,30,0.4,BUILT,1952,,,302,40.713081,-73.622315,50,Webb Ave,Hempstead,11550
0101000020E6100000384BC972126C52C045F30016F95B4440,Nassau,Stewart Manor,APT,134-150 Covert & 605-625 Tulip,48,1.6,BUILT,1952,,,477,40.718539,-73.688626,150,Covert Ave,Garden City,11530
0101000020E6100000EA3D95D39E6852C012BEF737686D4440,Nassau,Glen Cove,APT,1-48 Kennedy Heights,48,,BUILT,1952,AFFORD,,21,40.854743,-73.634694,48,Kennedy Hts,Glen Cove,11542
0101000020E6100000E63BF889036F52C0706072A3C84E4440,Nassau,Lawrence,COOP,240 Central Ave.,30,0.9,BUILT,1952,APTCONV,1984,330,40.615498,-73.734591,240,Central Ave,Lawrence,11559
0101000020E6100000840D4FAF94FC51C083FB010F0C844440,Suffolk,Montauk,COOP,80 S. Emerson Ave.,12,0.3,BUILT,1952,MOTELCONV,1985,1414,41.031618,-71.946575,80,S Emerson Ave,Montauk,11954
0101000020E61000008048BF7D1D5B52C0514A0856D56F4440,Suffolk,Huntington,COOP,20 Gibson Ave. & Orchard Pl.,20,1.2,BUILT,1952,APTCONV,1983,1471,40.873698,-73.423675,,Gibson Ave,Huntington,11743
0101000020E6100000ABE05C68D36E52C048EAA97A9E644440,Nassau,Great Neck Plaza,COOP,"1,2,3,4 Town House Circle",153,2.6,BUILT,1953,APTCONV,1982,732,40.7860864,-73.7316533,2,Town House Pl,North Hempstead,11020
0101000020E610000075B169A5106952C014EAE923F0534440,Nassau,Rockville Centre,APT,350 Merrick Rd. & Davison Pl.,82,1,BUILT,1953,,,463,40.655766,-73.641641,,Davison Pl,Rockville Centre,11570
0101000020E6100000B95510035D6E52C03B8E1F2A8D644440,Nassau,Thomaston,APT,50 S. Middle Neck Rd.,54,1.2,BUILT,1953,,,853,40.785558,-73.724427,50,S Middle Neck Rd,Great Neck,11021
0101000020E6100000289B7285776552C0630E828E56534440,Nassau,Freeport,COOP,133-159 Smith St.,80,2,BUILT,1953,APTCONV,1996,146,40.651079,-73.58542,159,Smith St,Freeport,11520
0101000020E61000001BF33AE2905552C0587380608E724440,Suffolk,Northport,APT,177-197 Laurel Ave.,24,0.9,BUILT,1953,,,1518,40.89497,-73.336968,197,Laurel Ave,Northport,11768
0101000020E6100000747973B8566E52C03D80457EFD644440,Nassau,Great Neck Plaza,COOP,44-46 Grace Ave.,55,0.7,BUILT,1953,APTCONV,1981 E,707,40.788986,-73.724043,46,Grace Ave,Great Neck,11021
0101000020E61000004C8BFA24776552C092AE997CB3534440,Nassau,Freeport,APT,116 W. Merrick Rd.,32,0.8,BUILT,1954,,,124,40.653915,-73.585397,116,W Merrick Rd,Freeport,11520
0101000020E6100000BCB20B06D76552C0E9B5D95889534440,Nassau,Freeport,COOP,250 W. Merrick Rd.,84,,BUILT,1954,APTCONV,1990,136,40.652629,-73.591249,250,W Merrick Rd,Freeport,11520
0101000020E6100000C617EDF1426E52C0503750E09D644440,Nassau,Great Neck Plaza,COOP,40 Schenck Ave.,39,0.5,BUILT,1954,APTCONV,1988,731,40.786068,-73.722836,40,Schenck Ave,Great Neck,11021
0101000020E6100000D2A755F4876552C08A39083A5A614440,Nassau,Westbury,COOP,324 Post Ave.,146,4.3,BUILT,1954,APTCONV,1989,863,40.760566,-73.586423,324,Post Ave,Westbury,11590
0101000020E6100000C896E5EB32FC51C04701A260C6884440,Suffolk,Montauk,APT,379 West Lake Dr.,14,0.9,BUILT,1954,MOTELCONV,2000,1401,41.068554,-71.940608,379,W Lake Dr,Montauk,11954
0101000020E6100000C25087156EFC51C05A10CAFB38844440,Suffolk,Montauk,COOP,115 S. Emerson Ave.,24,0.6,BUILT,1954,MOTELCONV,1984,1408,41.032989,-71.944219,115,S Emerson Ave,Montauk,11954
0101000020E6100000DC7F643A74FC51C0E0BA624678894440,Suffolk,Montauk,COOP,2 Soundview Dr. & W. Lake Dr.,30,1.3,BUILT,1954,MOTELCONV,1987,1413,41.073983,-71.944594,,Soundview Dr,Montauk,11954
0101000020E6100000A69718CBF40152C08E23D6E253804440,Suffolk,Napeague,COOP,2178 Montauk Hwy.,54,8.4,BUILT,1954,MOTELCONV,1980,1430,41.00256,-72.030566,2178,Montauk Hwy,Montauk,11954
0101000020E6100000B767F1BD1A6752C05AAC9795DC554440,Nassau,Baldwin,COOP,"1570, 1600 Grand Ave.",106,4.9,BUILT,1955,APTCONV,1984,46,40.6707942,-73.6110072,1600,Grand Ave,Hempstead,11510
0101000020E610000089B663EAAE6852C0717495EEAE6F4440,Nassau,Glen Cove,APT,Stephen Oval,108,6.9,BUILT,1955,,,17,40.872526,-73.635676,,Stephen Oval,Glen Cove,11542
0101000020E6100000874D64E6026552C063F20698F95A4440,Nassau,East Meadow,APT,82 Mitchell Ave.,633,,BUILT,1955,,,82,40.710742,-73.578302,82,Mitchel Ave,East Meadow,11554
0101000020E61000003FC91D36916552C01CD3139678544440,Nassau,Freeport,APT,40 Randall Ave.,75,1.2,BUILT,1955,,,164,40.65993,-73.586988,40,Randall Ave,Freeport,11520
0101000020E6100000B532E197FA6952C0E2EA0088BB4A4440,Nassau,Long Beach,APT,270 Shore Rd.,62,1,BUILT,1955,,,607,40.583848,-73.65592,270,Shore Rd,Long Beach,11561
0101000020E6100000054F2157EA5A52C068CD8FBFB4564440,Suffolk,Amityville,APT,"167-175Ketcham Av,72Ireland Pl",14,0.5,BUILT,1955,,,1028,40.677391,-73.420553,167,Ketcham Ave,Amityville,11701
0101000020E6100000F372D87DC75752C0C32973F38D5A4440,Suffolk,North Lindenhurst,APT,930 N. Putnam Ave.,12,0.3,BUILT,1955,,,1130,40.707457,-73.371551,930,N Putnam Ave,Lindenhurst,11757
0101000020E6100000A4C2D842906552C076FEEDB25F534440,Nassau,Freeport,COOP,194 Smith St.,65,1.2,BUILT,1955,APTCONV,,170,40.651358,-73.58693,194,Smith St,Freeport,11520
0101000020E61000003602F1BA7E6852C0FDF84B8BFA5C4440,Nassau,Garden City,COOP,366 Stewart Ave.,36,0.9,BUILT,1955,APTCONV,">68,<76",203,40.726396,-73.632735,366,Stewart Ave,Garden City,11530
0101000020E61000001900AAB8715A52C01BA19FA9D7554440,Suffolk,Amityville,COOP,200 Merrick Rd.,24,2.6,BUILT,1955,APTCONV,1987,1029,40.670644,-73.413191,200,Merrick Rd,Amityville,11701
0101000020E61000007D59DAA9B90852C04FAE2990D97B4440,Suffolk,Amagansett,COOP,379 Bluff Rd.,63,3.5,BUILT,1955,MOTELCONV,1983,1386,40.967577,-72.136332,379,Bluff Rd,Amagansett,11930
0101000020E61000004432E4D87AFC51C09BFF571D39844440,Suffolk,Montauk,COOP,32 S. Elmwood Ave.,27,0.5,BUILT,1955,MOTELCONV,2002,1403,41.032993,-71.944998,32,S Elmwood Ave,Montauk,11954
0101000020E6100000882CD2C43BFB51C04AB20E4757894440,Suffolk,Montauk,COOP,431 East Lake Dr.,19,3.9,BUILT,1955,MOTELCONV,1984,1409,41.072976,-71.925523,431,E Lake Dr,Montauk,11954
0101000020E6100000E0A0BDFA781B52C04EB340BB43724440,Suffolk,Tuckahoe,APT,929 County Road 39,24,9.1,BUILT,1955,MOTELCONV,1990,1810,40.892692,-72.429259,929,County Road 39,Southampton,11968
0101000020E610000069554B3ACA4752C08A01124DA06A4440,Suffolk,Lake Ronkonkoma,APT,438 Smithtown Blvd.,12,1.6,BUILT,1955,MOTELCONV,1981,1868,40.833017,-73.121718,438,Smithtown Blvd,Ronkonkoma,11779
0101000020E61000003E7782FDD74752C0D653ABAFAE6A4440,Suffolk,Lake Ronkonkoma,APT,399 Smithtown Blvd.,16,2.4,BUILT,1955,MOTELCONV,1987,1869,40.833456,-73.122558,399,Smithtown Blvd,Ronkonkoma,11779
0101000020E610000017F8E527301652C089AE66F8AA8E4440,Suffolk,East Marion,COND,2500 Maple La.,21,4.8,BUILT,1955,MOTELCONV,1978,1895,41.1145926,-72.3466892,2500,Maple Ln,Southold,11939
0101000020E6100000730CC85EEF6C52C07FDDE9CE13534440,Nassau,Valley Stream,COOP,"510,530 Dubois Ave.",87,1.4,BUILT,1956,APTCONV,1983,504,40.649042,-73.70211,510-530,Dubois Ave,Hempstead,11580
0101000020E6100000FC71FBE5936852C0927538BA4A6D4440,Nassau,Glen Cove,APT,167 Glen Cove Ave.,32,,BUILT,1956,,,2,40.853843,-73.634027,167,Glen Cove Ave,Glen Cove,11542
0101000020E6100000EDF483BA486D52C032CC09DAE45C4440,Nassau,Floral Park,APT,62 Tulip Ave.,18,0.4,BUILT,1956,,,101,40.725734,-73.707564,62,Tulip Ave,Floral Park,11001
0101000020E6100000217365506D5A52C09430D3F6AF564440,Suffolk,Amityville,APT,110 Union Ave.,12,1,BUILT,1956,,,1023,40.677245,-73.412922,110,Union Ave,Amityville,11701
0101000020E6100000E0F76F5E9C6552C07383A10E2B544440,Nassau,Freeport,COOP,100 Brooklyn Ave.,84,1.5,BUILT,1956,APTCONV,1982,177,40.657564,-73.587669,100,Brooklyn Ave,Freeport,11520
0101000020E6100000A724EB70746952C01268B0A9F3544440,Nassau,Rockville Centre,COOP,195 N. Village Ave.,76,1.4,BUILT,1956,APTCONV,<2012,458,40.663686,-73.647732,195,N Village Ave,Rockville Centre,11570
0101000020E610000055C03DCF9F6952C02C499EEBFB544440,Nassau,Rockville Centre,COOP,61 Maine Ave. & N. Centre Ave.,72,1.6,BUILT,1956,APTCONV,1982,464,40.663938,-73.650379,,Maine Ave,Rockville Centre,11570
0101000020E6100000DE3CD521374552C0F168E388B55E4440,Suffolk,Sayville,APT,"52-78 Hiddink, 69-75 LincolnAv",34,2.5,BUILT,1956,,,1706,40.739915,-73.08149,52,Hiddink St,Sayville,11782
0101000020E61000009DF3531C076F52C0897D022846664440,Nassau,Great Neck,COOP,444 Middle Neck Rd.,51,0.9,BUILT,1956,APTCONV,">76,<83",669,40.799016,-73.734809,444,Middle Neck Rd,Great Neck,11023
0101000020E6100000B75F3E59316E52C0FC1BB4571F654440,Nassau,Great Neck Plaza,COOP,71 Grace Ave.,32,0.4,BUILT,1956,APTCONV,">76,<83",697,40.790019,-73.721762,71,Grace Ave,Great Neck,11021
0101000020E61000009010E50B5A6E52C0C3B986191A654440,Nassau,Great Neck Plaza,COOP,16 Canterbury Rd.,41,0.5,BUILT,1956,APTCONV,1979,700,40.789859,-73.724246,16,Canterbury Rd,Great Neck,11021
0101000020E61000006BD443343A5A52C09D256D4F356A4440,Suffolk,Huntington Station,APT,2114 & 2116 New York Ave.,23,0.5,BUILT,1957,,,1488,40.8297519,-73.4098025,2116,New York Ave,Huntington,11746
0101000020E610000092E86514CB6552C07B2DE8BD31544440,Nassau,Freeport,APT,30 N. Long Beach Ave.,66,1,BUILT,1957,,,186,40.657768,-73.59052,30,N Long Beach Ave,Freeport,11520
0101000020E61000004A2F6AF7AB6C52C0A626C11BD2534440,Nassau,Valley Stream,APT,"780-800, 753 Rockaway Ave.",55,1.4,BUILT,1957,,,507,40.6548495,-73.697996,753,Rockaway Ave,Hempstead,11580
0101000020E610000083F8C08EFF6152C091291F82AA634440,Nassau,Hicksville,APT,290 N. Broadway,180,10,BUILT,1957,,,920,40.778641,-73.531223,290,N Broadway,Hicksville,11801
0101000020E61000006BBA9EE8BA5A52C067463F1A4E574440,Suffolk,Amityville,APT,290 Broadway,20,0.6,BUILT,1957,,,1022,40.682071,-73.417658,290,Broadway,Amityville,11701
0101000020E61000008EE6C8CA2F5552C08ACA863595594440,Suffolk,Babylon,APT,20 Ralph Ave.,16,0.6,BUILT,1957,,,1047,40.699866,-73.331042,20,Ralph Ave,Babylon,11702
0101000020E6100000A81ABD1AA06852C0C9AEB48CD45B4440,Nassau,Garden City,COOP,101 2nd St.,36,1,BUILT,1957,APTCONV,1976,199,40.717424,-73.634772,101,2nd St,Garden City,11530
0101000020E6100000A0E1CD1ABC4F52C060AC6F60725B4440,Suffolk,Bay Shore,APT,99 S. Clinton Ave.,114,3.7,BUILT,1957,,,1557,40.714428,-73.245856,99,S Clinton Ave,Bay Shore,11706
0101000020E6100000E99AC937DB6C52C0D65757056A534440,Nassau,Valley Stream,COOP,75 Gibson Blvd.,10,0.3,BUILT,1957,APTCONV,1984,491,40.651673,-73.70088,75,Gibson Blvd,Valley Stream,11581
0101000020E6100000D8B628B3416E52C00249D8B793644440,Nassau,Great Neck Plaza,COOP,15 Hill Park Ave.,43,0.5,BUILT,1957,APTCONV,">76,<83",692,40.785758,-73.72276,15,Hill Park Ave,Great Neck,11021
0101000020E6100000C939B187F6F951C0965B5A0D89874440,Suffolk,Montauk,APT,131 E. Lake Dr.,12,1.2,BUILT,1957,MOTELCONV,2001,1402,41.05887,-71.905672,131,E Lake Dr,Montauk,11954
0101000020E6100000D8463CD9CD2152C07DAEB6627F6D4440,Suffolk,Hampton Bays,COOP,50 Rampasture Rd.,60,3.9,BUILT,1957,MOTELCONV,1982,1779,40.85545,-72.528189,50,Rampasture Rd,Hampton Bays,11946
0101000020E61000000BA88130016252C095D8B5BDDD634440,Nassau,Jericho,APT,17th St. & N. Broadway,235,,BUILT,1958,,,922,40.7802045,-73.5313226,,,Oyster Bay,11753
0101000020E610000081A32E63D45052C0DC1AC7FE685C4440,Suffolk,Brightwaters,APT,104 & 106 Orinoco Dr.,20,0.6,BUILT,1958,,,1601,40.7219542,-73.2629631,106,Orinoco Dr,Islip,11718
